epi_week,country,state,loc,loc_type,disease, event,number,from_date,to_date,url
191722,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,6,27/05/1917,02/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/25.pdf
191722,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,7,27/05/1917,02/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/25.pdf
191722,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,2,27/05/1917,02/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/25.pdf
191722,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,24,27/05/1917,02/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/25.pdf
191722,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,27/05/1917,02/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/25.pdf
191723,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,3,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,2,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,4,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,10,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,15,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191723,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,03/06/1917,09/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/26.pdf
191724,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,1,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,1,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,6,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,9,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,4,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,22,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191724,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,10/06/1917,16/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/27.pdf
191725,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,5,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191725,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,1,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191725,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191725,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,6,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191725,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,26,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191725,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,6,17/06/1917,23/06/1917,https://www.tycho.pitt.edu/raw/PDF/1917/28.pdf
191727,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,2,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191727,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191727,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,4,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191727,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,2,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191727,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,20,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191727,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,01/07/1917,07/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/30.pdf
191728,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,8,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191728,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191728,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,4,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191728,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,3,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191728,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,32,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191728,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,08/07/1917,14/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/31.pdf
191729,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,1,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,MENINGITIS,DEATHS,1,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,5,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,1,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,5,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,15,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191729,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,19,15/07/1917,21/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/32.pdf
191730,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,1,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,8,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,7,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,4,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,23,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191730,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,22/07/1917,28/07/1917,https://www.tycho.pitt.edu/raw/PDF/1917/33.pdf
191731,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,5,29/07/1917,04/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/34.pdf
191731,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,29/07/1917,04/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/34.pdf
191731,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,1,29/07/1917,04/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/34.pdf
191731,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,25,29/07/1917,04/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/34.pdf
191731,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,29/07/1917,04/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/34.pdf
191732,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,8,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191732,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191732,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,2,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191732,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,3,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191732,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,15,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191732,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,7,05/08/1917,11/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/35.pdf
191733,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,12,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,2,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,3,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,23,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191733,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,18,12/08/1917,18/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/36.pdf
191734,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,32,19/08/1917,25/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/37.pdf
191734,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,19/08/1917,25/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/37.pdf
191734,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,3,19/08/1917,25/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/37.pdf
191734,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,16,19/08/1917,25/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/37.pdf
191734,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,10,19/08/1917,25/08/1917,https://www.tycho.pitt.edu/raw/PDF/1917/37.pdf
191735,US,DC,WASHINGTON,CITY,MENINGITIS,CASES,1,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,19,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,5,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,1,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,24,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191735,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,13,26/08/1917,01/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/38.pdf
191736,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,22,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191736,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191736,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,4,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191736,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,12,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191736,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,16,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191736,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,14,02/09/1917,08/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/39.pdf
191737,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,12,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,8,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,12,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,SCARLET FEVER,DEATHS,1,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,19,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191737,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,09/09/1917,15/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/40.pdf
191738,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,20,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191738,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,4,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191738,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,18,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191738,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,9,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191738,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,19,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191738,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,5,16/09/1917,22/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/41.pdf
191739,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,22,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,33,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,5,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,19,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191739,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,11,23/09/1917,29/09/1917,https://www.tycho.pitt.edu/raw/PDF/1917/42.pdf
191740,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,9,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191740,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,85,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191740,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191740,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,11,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191740,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,23,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191740,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,17,30/09/1917,06/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/43.pdf
191741,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,12,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191741,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191741,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,114,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191741,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,11,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191741,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,9,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191741,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,12,07/10/1917,13/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/44.pdf
191742,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,20,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,1,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,110,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,19,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,32,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191742,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,9,14/10/1917,20/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/45.pdf
191743,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,9,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,35,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,13,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,21,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191743,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,14,21/10/1917,27/10/1917,https://www.tycho.pitt.edu/raw/PDF/1917/46.pdf
191744,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,9,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191744,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,2,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191744,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,34,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191744,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,10,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191744,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,25,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191744,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,17,28/10/1917,03/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/47.pdf
191745,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,12,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],DEATHS,3,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,85,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,1,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,6,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,25,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191745,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],DEATHS,16,04/11/1917,10/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/48.pdf
191746,US,DC,WASHINGTON,CITY,TYPHOID FEVER [ENTERIC FEVER],CASES,8,11/11/1917,17/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/49.pdf
191746,US,DC,WASHINGTON,CITY,DIPHTHERIA,CASES,64,11/11/1917,17/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/49.pdf
191746,US,DC,WASHINGTON,CITY,DIPHTHERIA,DEATHS,3,11/11/1917,17/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/49.pdf
191746,US,DC,WASHINGTON,CITY,SCARLET FEVER,CASES,15,11/11/1917,17/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/49.pdf
191746,US,DC,WASHINGTON,CITY,TUBERCULOSIS [PHTHISIS PULMONALIS],CASES,16,11/11/1917,17/11/1917,https://www.tycho.pitt.edu/raw/PDF/1917/49.pdf
